batch_i,episode_len,loss,value_loss,policy_loss,kl_divergence,lr_multiplier,win_ratio,win_count,loss_count,tie_count
1830,16,1.822516918182373,0.3336430788040161,1.488873839378357,0.026078347,0.1316872427983539,,,,
1831,18,1.790721416473389,0.3391740322113037,1.451547384262085,0.02072922,0.1316872427983539,,,,
1832,36,1.8569002151489256,0.3511927127838135,1.5057075023651123,0.037596554,0.1316872427983539,,,,
1833,19,1.8252087831497192,0.3481883108615875,1.477020502090454,0.030609036,0.1316872427983539,,,,
1834,36,1.8658559322357176,0.3673309683799743,1.4985250234603882,0.020831332,0.1316872427983539,,,,
1835,36,1.7864041328430176,0.312162697315216,1.4742414951324463,0.037357416,0.1316872427983539,,,,
1836,36,1.7837380170822144,0.3118338584899902,1.471904158592224,0.03174461,0.1316872427983539,,,,
1837,36,1.7469758987426758,0.2807404994964599,1.4662353992462158,0.033421874,0.1316872427983539,,,,
1838,31,1.7901017665863037,0.3222135603427887,1.4678882360458374,0.0448765,0.0877914951989026,,,,
1839,15,1.7633354663848877,0.3093384206295013,1.453997015953064,0.026184896,0.0877914951989026,,,,
1840,36,1.806473731994629,0.3258265852928161,1.4806472063064575,0.014643839,0.0877914951989026,,,,
1841,16,1.7413413524627686,0.3077067136764526,1.433634638786316,0.018500393,0.0877914951989026,,,,
1842,24,1.7900971174240112,0.3148153126239776,1.475281834602356,0.013295213,0.0877914951989026,,,,
1843,25,1.8065040111541748,0.3136162459850311,1.4928877353668213,0.014952849,0.0877914951989026,,,,
1844,15,1.8033756017684937,0.3539966344833374,1.4493789672851562,0.014414451,0.0877914951989026,,,,
1845,25,1.830732464790344,0.3139353096485138,1.5167971849441528,0.010384763,0.0877914951989026,,,,
1846,13,1.8009788990020752,0.3522794544696808,1.4486994743347168,0.02212254,0.0877914951989026,,,,
1847,36,1.700326442718506,0.2702105641365051,1.4301159381866455,0.01878617,0.0877914951989026,,,,
1848,36,1.737452268600464,0.2957120835781097,1.4417401552200315,0.017301017,0.0877914951989026,,,,
1849,36,1.741995930671692,0.3059136569499969,1.4360822439193726,0.020474222,0.0877914951989026,,,,
1850,13,1.7670421600341797,0.3221399188041687,1.4449023008346558,0.019230224,0.0877914951989026,,,,
1851,36,1.7898871898651123,0.2760355770587921,1.5138516426086426,0.021044865,0.0877914951989026,,,,
1852,36,1.7001694440841677,0.2415186911821365,1.4586507081985474,0.019019583,0.0877914951989026,,,,
1853,36,1.7618248462677002,0.2514477372169494,1.5103771686553955,0.014592777,0.0877914951989026,,,,
1854,19,1.738392949104309,0.2638726234436035,1.4745203256607056,0.010044856,0.0877914951989026,,,,
1855,15,1.7788745164871216,0.2897985279560089,1.489076018333435,0.012493644,0.0877914951989026,,,,
1856,36,1.7206023931503296,0.2622344493865967,1.458367943763733,0.0140614845,0.0877914951989026,,,,
1857,36,1.7444511651992798,0.2443486303091049,1.5001025199890137,0.018489365,0.0877914951989026,,,,
1858,19,1.755675196647644,0.2694822251796722,1.4861929416656494,0.013172462,0.0877914951989026,,,,
1859,13,1.740349054336548,0.2637693285942077,1.4765797853469849,0.018799614,0.0877914951989026,,,,
1860,36,1.7451984882354736,0.2405607402324676,1.5046377182006836,0.009500035,0.1316872427983539,,,,
1861,21,1.73976469039917,0.2593374252319336,1.4804272651672363,0.018707626,0.1316872427983539,,,,
1862,21,1.762423396110535,0.2545713186264038,1.5078520774841309,0.02788502,0.1316872427983539,,,,
1863,36,1.68306565284729,0.226161926984787,1.4569036960601809,0.02149741,0.1316872427983539,,,,
1864,29,1.7243473529815674,0.2514339685440063,1.472913384437561,0.024306104,0.1316872427983539,,,,
1865,36,1.7354642152786257,0.258217841386795,1.4772464036941528,0.012843302,0.1316872427983539,,,,
1866,25,1.7585465908050537,0.2426946759223938,1.515851974487305,0.018031158,0.1316872427983539,,,,
1867,36,1.8052200078964236,0.2693902254104614,1.535829782485962,0.016504886,0.1316872427983539,,,,
1868,36,1.785125970840454,0.243172213435173,1.5419538021087646,0.027860649,0.1316872427983539,,,,
1869,36,1.8039422035217283,0.2460503727197647,1.557891845703125,0.033527106,0.1316872427983539,,,,
1870,25,1.8037728071212769,0.2856289446353912,1.518143892288208,0.033718813,0.1316872427983539,,,,
1871,36,1.8289387226104736,0.2715395092964172,1.5573992729187012,0.03084993,0.1316872427983539,,,,
1872,36,1.7101901769638062,0.1986068785190582,1.5115833282470703,0.025071308,0.1316872427983539,,,,
1873,17,1.7763019800186155,0.256261795759201,1.5200401544570925,0.028040191,0.1316872427983539,,,,
1874,36,1.8015389442443848,0.197221890091896,1.60431706905365,0.027208816,0.1316872427983539,,,,
1875,25,1.7773922681808472,0.2023104727268219,1.5750818252563477,0.030148804,0.1316872427983539,,,,
1876,36,1.776213526725769,0.1972785145044326,1.5789350271224976,0.03661415,0.1316872427983539,,,,
1877,36,1.7896056175231934,0.1705628335475921,1.6190427541732788,0.029950468,0.1316872427983539,,,,
1878,36,1.75693678855896,0.1761573106050491,1.5807794332504272,0.017691923,0.1316872427983539,,,,
1879,36,1.7671892642974854,0.1962619423866272,1.5709272623062134,0.020379642,0.1316872427983539,,,,
1880,23,1.7043334245681765,0.172202005982399,1.5321314334869385,0.017820636,0.1316872427983539,,,,
1881,19,1.827364683151245,0.2199702858924865,1.6073943376541138,0.023270674,0.1316872427983539,,,,
1882,36,1.802627444267273,0.1782330572605133,1.624394416809082,0.021550816,0.1316872427983539,,,,
1883,24,1.8380558490753172,0.2075911909341812,1.6304646730422974,0.022585135,0.1316872427983539,,,,
1884,36,1.8219819068908687,0.2196408212184906,1.6023410558700562,0.022423241,0.1316872427983539,,,,
1885,11,1.7573808431625366,0.1999319940805435,1.5574488639831543,0.0147414245,0.1316872427983539,,,,
1886,36,1.7711089849472046,0.1786879450082779,1.592421054840088,0.025606064,0.1316872427983539,,,,
1887,36,1.7522714138031006,0.1497706472873687,1.6025007963180542,0.023900453,0.1316872427983539,,,,
1888,19,1.6788692474365234,0.1587227135896682,1.5201464891433716,0.017128956,0.1316872427983539,,,,
1889,17,1.774027705192566,0.1556354016065597,1.6183923482894895,0.025018826,0.1316872427983539,,,,
1890,28,1.806471824645996,0.1969351172447204,1.6095367670059204,0.021834876,0.1316872427983539,,,,
1891,36,1.791384220123291,0.2008806616067886,1.5905035734176636,0.023512881,0.1316872427983539,,,,
1892,36,1.785755634307861,0.2184072136878967,1.5673484802246094,0.022607515,0.1316872427983539,,,,
1893,13,1.8191044330596924,0.1821517348289489,1.6369526386260986,0.026540086,0.1316872427983539,,,,
1894,36,1.7579197883605957,0.1684533655643463,1.5894664525985718,0.020070434,0.1316872427983539,,,,
1895,16,1.882468581199646,0.2212258875370025,1.6612427234649658,0.027075157,0.1316872427983539,,,,
1896,22,1.8216972351074217,0.2315475195646286,1.5901497602462769,0.0136719495,0.1316872427983539,,,,
1897,22,1.845853328704834,0.2545969784259796,1.5912563800811768,0.025613736,0.1316872427983539,,,,
1898,11,1.842031955718994,0.2558566927909851,1.5861753225326538,0.018019347,0.1316872427983539,,,,
1899,11,1.889840602874756,0.268872320652008,1.6209683418273926,0.024621502,0.1316872427983539,,,,
1900,19,1.879111647605896,0.2358128875494003,1.6432987451553345,0.023860598,0.1316872427983539,,,,
1901,36,1.8767262697219849,0.2437190264463424,1.633007287979126,0.031107694,0.1316872427983539,,,,
1902,30,1.8382688760757449,0.2675208151340484,1.5707480907440186,0.031283803,0.1316872427983539,,,,
1903,36,1.88717782497406,0.2793281078338623,1.6078497171401978,0.029141096,0.1316872427983539,,,,
1904,36,1.8433526754379272,0.2448145598173141,1.598538160324097,0.026603583,0.1316872427983539,,,,
1905,15,1.849810242652893,0.2347956001758575,1.615014672279358,0.034155298,0.1316872427983539,,,,
1906,36,1.8360490798950195,0.2297945469617843,1.6062545776367188,0.03582448,0.1316872427983539,,,,
1907,36,1.8250250816345213,0.2391288876533508,1.585896134376526,0.017912833,0.1316872427983539,,,,
1908,18,1.864439845085144,0.2594063580036163,1.60503351688385,0.026547376,0.1316872427983539,,,,
1909,19,1.8416528701782229,0.2527026236057281,1.588950276374817,0.016348347,0.1316872427983539,,,,
1910,11,1.8390569686889648,0.2450760602951049,1.59398090839386,0.018821182,0.1316872427983539,,,,
1911,36,1.86699652671814,0.2395228147506714,1.6274737119674685,0.017023109,0.1316872427983539,,,,
1912,36,1.826807737350464,0.2526530921459198,1.5741546154022217,0.018685061,0.1316872427983539,,,,
1913,36,1.82708203792572,0.2059978544712066,1.621084213256836,0.02267009,0.1316872427983539,,,,
1914,13,1.874376654624939,0.2627659738063812,1.6116106510162354,0.02221905,0.1316872427983539,,,,
1915,14,1.8301447629928589,0.2754730880260467,1.5546716451644895,0.023340886,0.1316872427983539,,,,
1916,25,1.8649832010269165,0.2650626897811889,1.5999205112457275,0.02012397,0.1316872427983539,,,,
1917,22,1.8343085050582888,0.2562936544418335,1.578014850616455,0.022860218,0.1316872427983539,,,,
1918,36,1.871800661087036,0.2905382215976715,1.581262469291687,0.015301308,0.1316872427983539,,,,
1919,19,1.8844401836395264,0.2902240455150604,1.5942161083221436,0.02241894,0.1316872427983539,,,,
1920,24,1.89940881729126,0.3136594295501709,1.5857493877410889,0.02214486,0.1316872427983539,,,,
1921,36,1.8457099199295044,0.2544490396976471,1.5912609100341797,0.037245527,0.1316872427983539,,,,
1922,36,1.8537821769714355,0.2716300189495086,1.5821521282196045,0.031135324,0.1316872427983539,,,,
1923,11,1.8961446285247805,0.3020135164260864,1.5941311120986938,0.023530269,0.1316872427983539,,,,
1924,36,1.7648358345031738,0.2343335151672363,1.5305023193359375,0.019199278,0.1316872427983539,,,,
1925,23,1.821484327316284,0.2820308804512024,1.5394535064697266,0.02142963,0.1316872427983539,,,,
1926,13,1.8864175081253047,0.2786374986171722,1.6077799797058103,0.022591807,0.1316872427983539,,,,
1927,16,1.8106623888015747,0.2883235514163971,1.5223388671875,0.016172504,0.1316872427983539,,,,
1928,27,1.8307528495788572,0.2929334640502929,1.5378193855285645,0.020158522,0.1316872427983539,,,,
1929,15,1.8045159578323364,0.293432354927063,1.5110836029052734,0.015112632,0.1316872427983539,,,,
1930,28,1.857241153717041,0.2987164258956909,1.55852472782135,0.014806261,0.1316872427983539,,,,
1931,36,1.908653736114502,0.3330571055412292,1.575596570968628,0.02206373,0.1316872427983539,,,,
1932,30,1.891886591911316,0.3060551583766937,1.5858314037322998,0.022232458,0.1316872427983539,,,,
1933,16,1.9503334760665891,0.361331582069397,1.5890018939971924,0.02030773,0.1316872427983539,,,,
1934,17,1.861172437667847,0.3083367049694061,1.5528357028961182,0.025768727,0.1316872427983539,,,,
1935,36,1.9220824241638184,0.3521636128425598,1.569918870925903,0.026837561,0.1316872427983539,,,,
1936,36,1.8571572303771973,0.3344114422798157,1.5227457284927368,0.025383435,0.1316872427983539,,,,
1937,36,1.9342622756958008,0.3306979537010193,1.6035642623901367,0.02067552,0.1316872427983539,,,,
1938,36,1.896031379699707,0.3079090118408203,1.5881223678588867,0.023252469,0.1316872427983539,,,,
1939,23,1.767769694328308,0.2434918731451034,1.5242778062820437,0.021356465,0.1316872427983539,,,,
1940,19,1.8207396268844604,0.2720464766025543,1.5486931800842283,0.020480804,0.1316872427983539,,,,
1941,12,1.85047709941864,0.3159312307834625,1.5345458984375,0.02934084,0.1316872427983539,,,,
1942,15,1.8744301795959477,0.2854879796504974,1.5889421701431274,0.018064607,0.1316872427983539,,,,
1943,36,1.8625004291534424,0.2923653721809387,1.5701349973678589,0.017795786,0.1316872427983539,,,,
1944,36,1.7953287363052368,0.2879829406738281,1.5073457956314087,0.017825507,0.1316872427983539,,,,
1945,36,1.8125964403152464,0.3023473024368286,1.510249137878418,0.023617268,0.1316872427983539,,,,
1946,36,1.8049442768096924,0.2626328766345978,1.542311429977417,0.017147288,0.1316872427983539,,,,
1947,36,1.7976465225219729,0.2446005940437317,1.5530458688735962,0.01947802,0.1316872427983539,,,,
1948,12,1.7979204654693604,0.2338542640209198,1.5640661716461182,0.025489146,0.1316872427983539,,,,
1949,14,1.7427191734313965,0.2484339028596878,1.494285225868225,0.023773238,0.1316872427983539,,,,
1950,36,1.6898987293243408,0.2322695851325988,1.4576292037963867,0.026015311,0.1316872427983539,,,,
1951,36,1.6828794479370115,0.1971821933984756,1.4856972694396973,0.020374924,0.1316872427983539,,,,
1952,16,1.7816654443740845,0.2541846334934234,1.5274808406829834,0.027046178,0.1316872427983539,,,,
1953,29,1.798480987548828,0.2344760745763778,1.564004898071289,0.02800026,0.1316872427983539,,,,
1954,36,1.7260332107543943,0.2234176099300384,1.5026155710220337,0.019170426,0.1316872427983539,,,,
1955,17,1.733787178993225,0.2441664934158325,1.4896206855773926,0.023185506,0.1316872427983539,,,,
1956,36,1.7365857362747192,0.2315772771835327,1.5050084590911863,0.02453542,0.1316872427983539,,,,
1957,36,1.7850110530853271,0.2633197903633117,1.5216913223266602,0.03899177,0.1316872427983539,,,,
1958,24,1.8130853176116943,0.271699994802475,1.541385293006897,0.022835337,0.1316872427983539,,,,
1959,9,1.7402971982955933,0.2635723054409027,1.4767248630523682,0.014308142,0.1316872427983539,,,,
1960,36,1.7319731712341309,0.244487315416336,1.4874858856201172,0.0247423,0.1316872427983539,,,,
1961,29,1.7947397232055664,0.2957569658756256,1.4989827871322632,0.02163535,0.1316872427983539,,,,
1962,28,1.7882533073425293,0.2983492016792297,1.4899040460586548,0.023132455,0.1316872427983539,,,,
1963,36,1.7717076539993286,0.2393397390842437,1.5323679447174072,0.022959467,0.1316872427983539,,,,
1964,36,1.706711769104004,0.2622369825839996,1.4444748163223269,0.026234405,0.1316872427983539,,,,
1965,12,1.7550201416015625,0.2456080466508865,1.5094120502471924,0.024895012,0.1316872427983539,,,,
1966,18,1.7824578285217283,0.2802479863166809,1.5022099018096924,0.025061151,0.1316872427983539,,,,
1967,17,1.855631947517395,0.3434812128543854,1.512150764465332,0.020049531,0.1316872427983539,,,,
1968,31,1.8113064765930176,0.3210841119289398,1.4902223348617554,0.020552073,0.1316872427983539,,,,
1969,18,1.7843074798583984,0.3121165335178375,1.4721909761428833,0.024507001,0.1316872427983539,,,,
1970,18,1.8568050861358645,0.3396418690681457,1.5171632766723633,0.022329623,0.1316872427983539,,,,
1971,15,1.8385945558547971,0.3214463293552398,1.51714825630188,0.034044206,0.1316872427983539,,,,
1972,36,1.887314796447754,0.3246867954730987,1.5626280307769775,0.035114083,0.1316872427983539,,,,
1973,36,1.7814847230911257,0.3009093999862671,1.4805753231048584,0.040854216,0.0877914951989026,,,,
1974,25,1.8152573108673096,0.3396773934364319,1.4755799770355225,0.017144592,0.0877914951989026,,,,
1975,16,1.854925751686096,0.3604870736598968,1.494438648223877,0.02010578,0.0877914951989026,,,,
1976,36,1.780634880065918,0.3158338665962219,1.4648009538650513,0.021028645,0.0877914951989026,,,,
1977,36,1.7969660758972168,0.3219501674175262,1.4750158786773682,0.02348841,0.0877914951989026,,,,
1978,15,1.806678414344788,0.3107052743434906,1.4959731101989746,0.018026222,0.0877914951989026,,,,
1979,14,1.749935507774353,0.3087395131587982,1.4411959648132324,0.020698275,0.0877914951989026,,,,
1980,16,1.754706859588623,0.3185987472534179,1.436108112335205,0.020525297,0.0877914951989026,,,,
1981,36,1.6917290687561035,0.2555744349956512,1.43615460395813,0.01994915,0.0877914951989026,,,,
1982,36,1.7643613815307615,0.2818656861782074,1.482495665550232,0.011408806,0.0877914951989026,,,,
1983,36,1.7265090942382812,0.3102545142173767,1.4162545204162598,0.016571876,0.0877914951989026,,,,
1984,36,1.7285605669021606,0.282564252614975,1.4459962844848633,0.013550708,0.0877914951989026,,,,
1985,20,1.7504355907440186,0.3068417012691498,1.4435938596725464,0.019361727,0.0877914951989026,,,,
1986,14,1.7720729112625122,0.3179187774658203,1.454154133796692,0.018159147,0.0877914951989026,,,,
1987,36,1.7799382209777832,0.3305662274360657,1.4493719339370728,0.018472724,0.0877914951989026,,,,
1988,36,1.6769285202026367,0.2591128647327423,1.4178156852722168,0.011723032,0.0877914951989026,,,,
1989,20,1.7130188941955566,0.3009291291236877,1.412089705467224,0.010802835,0.0877914951989026,,,,
1990,36,1.7100614309310913,0.2656958401203155,1.444365620613098,0.0138464905,0.0877914951989026,,,,
1991,36,1.707854151725769,0.2561339139938354,1.4517202377319336,0.018228669,0.0877914951989026,,,,
1992,36,1.7101094722747805,0.2419838905334472,1.468125581741333,0.012261392,0.0877914951989026,,,,
1993,15,1.7504172325134275,0.2936490178108215,1.4567681550979614,0.019490253,0.0877914951989026,,,,
1994,10,1.764201045036316,0.3109816014766693,1.4532194137573242,0.02072238,0.0877914951989026,,,,
1995,36,1.7231345176696775,0.2634961009025574,1.4596383571624756,0.012192627,0.0877914951989026,,,,
1996,36,1.7444956302642822,0.2866741120815277,1.457821488380432,0.016784284,0.0877914951989026,,,,
1997,36,1.7643026113510132,0.3050048053264618,1.459297776222229,0.019692848,0.0877914951989026,,,,
1998,21,1.7218894958496094,0.2889283001422882,1.4329612255096436,0.017796835,0.0877914951989026,,,,
1999,13,1.7369592189788818,0.2855547070503235,1.4514045715332031,0.023669045,0.0877914951989026,,,,
2000,36,1.7203181982040403,0.2627172470092773,1.4576009511947632,0.019497436,0.0877914951989026,0.6,2.0,0.0,8.0
